Wahlkreis-Nr.;Wahlkreisname;Land;Wahlbezirksart;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;FDP;DIE LINKE;GRÜNE;CSU;PIRATEN;NPD;Tierschutzpartei;REP;ÖDP;FAMILIE;Bündnis 21/RRP;RENTNER;BP;PBC;BüSo;DIE VIOLETTEN;MLPD;Volksabstimmung;AfD;BIG;pro Deutschland;FREIE WÄHLER;PARTEI DER VERNUNFT;Die PARTEI;Bergpartei;BGD;DKP;NEIN;WGr/EB;Ungültige;Gültige;CDU;SPD;FDP;DIE LINKE;GRÜNE;CSU;Sonstige;PIRATEN;NPD;Tierschutzpartei;REP;ÖDP;FAMILIE;Bündnis 21/RRP;RENTNER;BP;PBC;BüSo;DIE VIOLETTEN;MLPD;Volksabstimmung;PSG;AfD;BIG;pro Deutschland;DIE RECHTE;DIE FRAUEN;FREIE WÄHLER;Partei der Nichtwähler;PARTEI DER VERNUNFT;Die PARTEI
;;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
111;Viersen;NW;Brief;0;37375;351;37024;21141;9254;1100;1247;2205;0;611;269;0;0;0;0;0;0;0;0;0;0;0;0;994;0;0;203;0;0;0;0;0;0;0;275;37100;18726;8881;2808;1398;2573;0;2714;545;220;0;19;52;0;19;0;0;0;6;0;3;131;8;1315;8;52;3;0;125;67;15;126
112;Kleve;NW;Brief;0;37497;465;37032;19155;11455;1582;0;2440;0;832;293;0;0;0;0;0;0;0;0;0;0;0;0;1275;0;0;0;0;0;0;0;0;0;0;286;37211;18965;9437;2492;1190;2499;0;2628;595;231;0;15;50;0;14;0;0;0;8;0;5;100;6;1246;12;70;6;0;71;67;18;114
113;Wesel I;NW;Brief;0;34889;294;34595;16136;12589;870;1140;2024;0;691;0;0;0;0;0;165;0;0;0;0;0;0;0;980;0;0;0;0;0;0;0;0;0;0;229;34660;14829;11426;2093;1435;2424;0;2453;572;237;0;37;38;0;83;0;0;0;5;0;4;103;4;1025;5;67;4;0;52;61;31;125
114;Krefeld II - Wesel II;NW;Brief;0;29836;357;29479;13245;10699;1141;1121;1863;0;544;359;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;245;0;198;0;0;0;0;0;239;29597;12442;9129;2189;1362;2287;0;2188;488;229;0;26;22;0;18;0;0;0;6;0;21;77;10;899;5;72;6;0;110;41;22;136
115;Duisburg I;NW;Brief;0;29369;449;28920;10276;13154;661;1488;1644;0;858;839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;29094;9879;11196;1269;1577;2227;0;2946;602;447;0;60;33;0;20;0;0;0;7;0;23;96;6;1104;29;197;10;0;51;89;25;147
116;Duisburg II;NW;Brief;0;22595;421;22174;7585;9087;516;1366;1544;0;600;686;0;0;0;0;0;0;0;0;0;0;69;0;721;0;0;0;0;0;0;0;0;0;0;246;22349;6997;9409;850;1348;1295;0;2450;483;477;0;44;22;0;62;0;0;0;7;0;34;80;10;826;24;174;11;0;40;59;9;88
117;Oberhausen - Wesel III;NW;Brief;0;33531;591;32940;11924;13849;745;1806;3298;0;781;537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;33090;11456;13381;1349;1899;2383;0;2622;644;371;0;42;42;0;21;0;0;0;6;0;15;100;11;972;16;121;4;0;52;52;18;135
118;Mülheim - Essen I;NW;Brief;0;34557;342;34215;13141;13284;1314;1503;2645;0;674;430;0;0;0;0;0;0;0;0;0;0;52;0;1172;0;0;0;0;0;0;0;0;0;0;235;34322;12914;12392;2015;1702;2570;0;2729;570;363;0;52;32;0;14;0;0;0;12;0;17;78;9;1183;16;99;8;0;40;73;13;150
119;Essen II;NW;Brief;0;26035;302;25733;8829;11634;558;1457;1640;0;706;530;0;0;0;0;0;0;0;0;75;0;51;0;0;0;0;0;0;253;0;0;0;0;0;205;25830;8328;10336;1056;1596;2029;0;2485;648;327;0;83;32;0;12;0;0;0;17;0;39;81;2;805;18;91;5;0;40;55;25;205
120;Essen III;NW;Brief;0;43908;349;43559;18819;15674;1212;1602;3628;0;827;299;0;0;0;0;0;0;0;0;98;0;0;0;1151;0;0;0;0;0;0;0;0;0;249;253;43655;17532;13413;3098;2184;4245;0;3183;784;255;0;51;47;0;24;0;0;0;35;0;18;92;10;1390;42;86;9;0;54;93;19;174
121;Recklinghausen I;NW;Brief;0;29735;374;29361;11118;12304;773;1429;1802;0;719;288;0;0;0;0;0;0;0;0;0;0;0;0;928;0;0;0;0;0;0;0;0;0;0;244;29491;11144;11046;1209;1593;2085;0;2414;571;247;0;33;33;0;23;0;0;0;3;0;8;85;7;1064;12;89;9;0;42;62;16;110
122;Recklinghausen II;NW;Brief;0;37112;486;36626;14658;15813;686;1557;2136;0;793;497;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;430;350;36762;14207;14257;1514;1685;2270;0;2829;645;298;0;63;27;0;19;0;0;0;7;0;24;141;7;1150;16;107;10;0;58;92;37;128
123;Gelsenkirchen;NW;Brief;0;26776;286;26490;8827;12671;626;1200;1116;0;473;448;0;0;0;0;0;0;0;0;0;0;97;0;840;0;0;192;0;0;0;0;0;0;0;240;26536;8824;11331;984;1467;1467;0;2463;400;351;0;72;20;0;25;0;0;0;4;0;74;79;3;949;12;163;14;0;116;53;18;110
124;Steinfurt I - Borken I;NW;Brief;0;31633;369;31264;16469;9336;1227;832;2026;0;550;0;0;0;0;0;0;0;0;0;0;0;0;0;824;0;0;0;0;0;0;0;0;0;0;197;31436;16336;8291;1978;914;2173;0;1744;490;123;0;16;31;0;7;0;0;0;3;0;2;49;4;808;7;24;1;0;54;31;16;78
125;Bottrop - Recklinghausen III;NW;Brief;0;31124;340;30784;12234;13293;698;1243;1309;0;668;0;0;0;240;0;0;0;0;0;0;0;43;0;1056;0;0;0;0;0;0;0;0;0;0;243;30881;11957;11874;1326;1432;1868;0;2424;486;268;0;56;124;0;15;0;0;0;8;0;15;82;3;1007;22;111;8;0;36;58;23;102
126;Borken II;NW;Brief;0;31177;263;30914;18124;7567;962;685;2438;0;515;0;0;0;0;0;0;0;0;0;0;0;0;0;623;0;0;0;0;0;0;0;0;0;0;165;31012;17043;7383;2141;844;2060;0;1541;389;117;0;21;41;0;17;0;0;0;3;0;1;46;2;722;3;34;4;0;39;35;8;59
127;Coesfeld - Steinfurt II;NW;Brief;0;39532;286;39246;22741;9523;1316;980;3095;0;640;0;0;0;0;166;0;0;0;0;0;0;0;0;785;0;0;0;0;0;0;0;0;0;0;211;39321;20550;9557;2620;1195;3353;0;2046;557;146;0;20;49;0;14;0;0;0;2;0;3;53;1;913;2;55;5;0;61;40;17;108
128;Steinfurt III;NW;Brief;0;27500;191;27309;13792;8903;688;908;2005;0;376;131;0;0;0;0;0;0;0;0;0;0;0;0;506;0;0;0;0;0;0;0;0;0;0;175;27325;12501;8322;1724;1053;2318;0;1407;371;98;0;13;22;0;10;0;0;0;3;0;2;42;2;684;8;15;2;0;30;22;13;70
129;Münster;NW;Brief;0;66246;381;65865;26637;21259;4733;2110;8192;0;1212;0;0;0;310;0;0;0;0;0;0;0;0;0;1266;0;0;0;0;0;0;0;0;0;146;287;65959;26634;16971;5110;3091;10185;0;3968;1327;136;0;20;214;0;23;0;0;0;8;0;14;54;4;1666;13;53;7;0;74;95;28;232
130;Warendorf;NW;Brief;0;38549;263;38286;20301;11378;1162;1099;2582;0;627;187;0;0;0;0;0;0;0;0;0;0;0;0;950;0;0;0;0;0;0;0;0;0;0;205;38344;18847;10438;2621;1313;2994;0;2131;563;154;0;22;37;0;11;0;0;0;5;0;6;67;7;984;9;34;1;0;99;47;14;71
131;Gütersloh I;NW;Brief;0;39825;325;39500;20207;12692;985;1288;2594;0;652;0;0;0;0;0;105;0;0;0;0;0;0;0;977;0;0;0;0;0;0;0;0;0;0;250;39575;18607;10856;2554;1477;3541;0;2540;621;209;0;31;81;0;46;0;0;0;4;0;1;75;11;1127;16;46;2;0;86;61;18;105
132;Bielefeld - Gütersloh II;NW;Brief;0;44519;380;44139;17580;15179;1366;2133;5727;0;972;0;0;0;0;0;0;0;0;0;0;0;0;0;1182;0;0;0;0;0;0;0;0;0;0;335;44184;16658;13523;2402;2665;5795;0;3141;919;225;0;28;91;0;20;0;0;0;7;0;15;112;15;1261;22;81;4;0;66;74;15;186
133;Herford - Minden-Lübbecke II;NW;Brief;0;42219;497;41722;17811;16223;2151;1629;2322;0;1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;0;0;0;0;0;0;162;295;41924;17569;13966;2303;1709;3374;0;3003;766;241;0;53;47;0;16;0;0;0;8;0;6;104;7;1254;13;77;6;0;188;82;15;120
134;Minden-Lübbecke I;NW;Brief;0;31921;360;31561;14589;12428;834;1073;1699;0;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;0;0;0;0;0;0;0;207;31714;12756;10789;1864;1271;2796;0;2238;562;169;0;50;31;0;20;0;0;0;1;0;5;83;5;983;7;51;7;0;86;58;20;100
135;Lippe I;NW;Brief;0;28797;317;28480;11456;11247;960;964;2046;0;532;0;0;0;0;0;0;0;0;0;0;0;0;0;682;0;0;241;0;0;0;0;0;0;352;241;28556;11365;9765;1774;1186;2410;0;2056;458;136;0;32;25;0;18;0;0;0;4;0;7;77;4;918;7;60;5;0;172;40;19;74
136;Höxter - Lippe II;NW;Brief;0;32719;323;32396;15782;9857;917;1126;2404;0;596;225;0;0;216;0;0;0;0;0;0;0;0;0;830;0;0;294;0;0;0;0;0;0;149;219;32500;14596;9561;2048;1358;2589;0;2348;557;185;0;21;118;0;9;0;0;0;0;0;5;75;7;964;30;41;4;0;174;31;16;111
137;Paderborn - Gütersloh III;NW;Brief;0;42991;326;42665;24996;9542;1030;1247;3539;0;922;251;0;0;0;0;0;0;0;0;0;0;0;0;902;0;0;0;0;0;0;0;0;0;236;294;42697;21738;9801;2697;1728;3619;0;3114;902;258;0;26;87;0;27;0;0;0;8;0;3;89;9;1291;8;41;11;0;154;67;25;108
138;Hagen - Ennepe-Ruhr-Kreis I;NW;Brief;0;36224;531;35693;12801;16316;1851;1381;1786;0;790;529;0;0;0;0;188;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;280;35944;13949;12624;2167;1775;2527;0;2902;569;259;0;46;55;0;67;0;0;0;9;0;18;104;6;1303;13;184;2;0;74;57;13;123
139;Ennepe-Ruhr-Kreis II;NW;Brief;0;38661;400;38261;14527;15625;1005;1563;3415;0;737;291;0;0;0;0;0;0;0;0;0;0;68;0;1030;0;0;0;0;0;0;0;0;0;0;322;38339;13511;14508;2111;1982;3533;0;2694;662;221;0;45;51;0;19;0;0;0;3;0;50;99;12;1160;29;77;14;0;44;64;21;123
140;Bochum I;NW;Brief;0;44926;1203;43723;17495;18369;753;2191;3175;0;1085;587;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;580;44346;15258;16850;2132;2500;4224;0;3382;904;383;0;34;66;0;20;0;0;0;10;0;25;90;9;1344;23;102;8;0;90;77;17;180
141;Herne - Bochum II;NW;Brief;0;28913;484;28429;9585;13242;560;1677;1925;0;787;583;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;297;28616;8954;12396;1023;1705;2053;0;2485;572;370;0;79;31;0;23;0;0;0;3;0;26;90;9;925;12;88;10;0;44;58;28;117
142;Dortmund I;NW;Brief;0;41683;359;41324;14126;17710;1066;1707;3457;0;999;453;0;0;0;0;79;0;0;0;0;0;65;0;1377;0;0;209;0;0;0;0;0;0;76;328;41355;13611;15102;2122;2260;4649;0;3611;989;367;0;20;47;0;47;0;0;0;4;0;37;122;6;1448;9;72;20;0;145;63;25;190
143;Dortmund II;NW;Brief;0;35754;400;35354;12364;15837;741;1791;2675;0;943;553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;0;0;0;0;0;0;244;35510;11376;14344;1682;1981;3115;0;3012;757;364;0;34;36;0;27;0;0;0;7;0;6;125;4;1119;22;61;12;0;184;55;18;181
144;Unna I;NW;Brief;0;38233;438;37795;14710;16864;865;1486;2315;0;693;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;0;0;0;0;0;0;0;316;37917;13390;15278;1822;1683;3128;0;2616;562;266;0;26;33;0;21;0;0;0;16;0;7;98;5;1096;18;62;11;0;203;46;29;117
145;Hamm - Unna II;NW;Brief;0;40539;462;40077;17385;15818;1248;1605;2383;0;783;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;345;0;0;0;0;0;0;0;286;40253;16744;14456;1849;1797;2696;0;2711;638;322;0;50;32;0;29;0;0;0;3;0;14;104;7;997;20;101;10;0;186;39;18;141
146;Soest;NW;Brief;0;43865;558;43307;22321;13556;1409;1606;3078;0;915;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;43563;20245;12644;2711;1730;3298;0;2935;716;266;0;37;61;0;30;0;0;0;6;0;7;127;6;1247;15;56;12;0;67;111;33;138
147;Hochsauerlandkreis;NW;Brief;0;42704;547;42157;24208;11784;1088;1382;2190;0;797;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;0;0;0;0;0;0;0;387;42317;21455;11344;2675;1590;2278;0;2975;685;289;0;44;47;0;27;0;0;0;3;0;5;141;8;1238;5;67;6;0;189;76;22;123
148;Siegen-Wittgenstein;NW;Brief;0;41080;362;40718;18824;14318;1207;1346;2458;0;683;390;0;0;0;0;0;0;0;0;0;0;0;0;1492;0;0;0;0;0;0;0;0;0;0;315;40765;17414;12767;2416;1800;2836;0;3532;658;333;0;58;78;0;21;0;0;0;5;0;7;114;4;1876;25;61;4;0;64;63;28;133
149;Olpe - Märkischer Kreis I;NW;Brief;0;47908;418;47490;25339;14743;1478;1354;1912;0;741;414;0;0;0;0;0;0;0;0;0;0;0;0;1278;0;0;231;0;0;0;0;0;0;0;346;47562;23938;12893;2908;1702;2614;0;3507;657;354;0;46;65;0;32;0;0;0;11;0;7;150;10;1683;12;81;5;0;175;55;33;131
150;Märkischer Kreis II;NW;Brief;0;40208;346;39862;17914;15811;1088;1272;1407;0;633;399;0;0;0;0;0;0;0;0;0;0;0;0;1338;0;0;0;0;0;0;0;0;0;0;294;39914;18264;12096;2275;1607;2347;0;3325;664;294;0;54;48;0;48;0;0;0;6;0;5;120;4;1618;13;63;9;0;96;80;26;177
151;Nordsachsen;SN;Brief;0;15619;250;15369;6861;3296;381;3334;624;0;383;490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;15483;6926;2590;520;3205;596;0;1646;288;376;0;0;0;0;0;0;0;0;21;0;22;0;0;742;0;47;0;0;150;0;0;0
152;Leipzig I;SN;Brief;0;25435;303;25132;9673;5665;514;5675;1946;0;790;543;0;0;0;0;0;0;0;0;326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;25217;9257;4854;905;5114;2382;0;2705;760;358;0;0;0;0;0;0;0;0;78;0;45;0;0;1164;0;84;0;0;216;0;0;0
153;Leipzig II;SN;Brief;0;32866;298;32568;10590;8155;555;7408;3904;0;825;427;0;0;0;0;0;0;0;0;206;0;0;0;0;0;0;0;0;498;0;0;0;0;0;231;32635;10348;6529;1124;6807;4718;0;3109;1144;275;0;0;0;0;0;0;0;0;78;0;37;0;0;1293;0;63;0;0;219;0;0;0
154;Leipzig-Land;SN;Brief;0;22388;339;22049;11239;3685;554;4652;932;0;449;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;22163;10188;3606;784;4367;965;0;2253;407;388;0;0;0;0;0;0;0;0;24;0;25;0;0;1132;0;53;0;0;224;0;0;0
155;Meißen;SN;Brief;0;22377;263;22114;11804;2968;593;3850;1090;0;522;610;0;0;0;0;0;0;0;0;266;0;0;0;0;0;411;0;0;0;0;0;0;0;0;218;22159;10013;3052;965;4080;1217;0;2832;479;507;0;0;0;0;0;0;0;0;97;0;22;0;0;1253;0;192;0;0;282;0;0;0
156;Bautzen I;SN;Brief;0;18520;258;18262;8629;2258;606;3992;671;0;362;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;0;0;0;0;0;0;644;205;18315;8248;2542;703;3642;711;0;2469;351;395;0;0;0;0;0;0;0;0;25;0;26;0;0;1131;0;112;0;0;429;0;0;0
157;Görlitz;SN;Brief;0;20964;269;20695;10057;3329;413;4153;1038;0;551;680;0;0;0;0;0;0;0;0;245;0;0;0;0;0;0;0;0;0;0;229;0;0;0;213;20751;9149;2955;696;4086;998;0;2867;426;478;0;0;0;0;0;0;0;0;116;0;42;0;0;1380;0;101;0;0;324;0;0;0
158;Sächsische Schweiz - Osterzgebirge;SN;Brief;0;20943;297;20646;9956;2332;485;4247;822;0;380;795;0;0;0;0;0;0;0;0;185;0;0;0;0;0;0;1444;0;0;0;0;0;0;0;225;20718;9497;2587;828;3665;1020;0;3121;387;559;0;0;0;0;0;0;0;0;82;0;27;0;0;1260;0;85;0;0;721;0;0;0
159;Dresden I;SN;Brief;0;41257;463;40794;16571;6379;1004;10085;3338;0;1220;857;0;0;0;0;0;0;0;0;302;0;0;0;0;0;0;965;0;0;0;0;0;0;73;318;40939;16174;6769;1378;7233;4272;0;5113;1470;645;0;0;0;0;0;0;0;0;145;0;47;0;0;2178;0;63;0;0;565;0;0;0
160;Dresden II - Bautzen II;SN;Brief;0;36261;463;35798;13963;5624;965;6287;5016;0;1682;772;0;0;0;0;0;0;0;0;185;0;117;0;0;0;0;1187;0;0;0;0;0;0;0;313;35948;13343;5455;1321;6080;4727;0;5022;1678;601;0;0;0;0;0;0;0;0;84;0;68;0;0;1874;0;95;0;0;622;0;0;0
161;Mittelsachsen;SN;Brief;0;22382;291;22091;11119;3874;496;4422;955;0;595;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;22170;9988;3361;853;4486;960;0;2522;493;486;0;0;0;0;0;0;0;0;36;0;29;0;0;1136;0;77;0;0;265;0;0;0
162;Chemnitz;SN;Brief;0;29309;262;29047;11754;6440;688;6795;1816;0;571;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;0;0;0;0;0;216;29093;11257;5498;913;6662;2000;0;2763;648;443;0;0;0;0;0;0;0;0;42;0;60;0;0;1232;0;104;0;0;234;0;0;0
163;Chemnitzer Umland - Erzgebirgskreis II;SN;Brief;0;17793;310;17483;8843;2748;494;3531;865;0;503;499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;17628;8356;2646;584;3295;760;0;1987;302;346;0;0;0;0;0;0;0;0;22;0;23;0;0;999;0;56;0;0;239;0;0;0
164;Erzgebirgskreis I;SN;Brief;0;21381;343;21038;10749;2628;1383;4130;955;0;490;703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;21181;10030;2825;931;4017;772;0;2606;362;534;0;0;0;0;0;0;0;0;32;0;31;0;0;1240;0;79;0;0;328;0;0;0
165;Zwickau;SN;Brief;0;21946;312;21634;9839;3501;699;5176;870;0;367;488;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;551;0;0;0;0;0;0;0;214;21732;10095;3439;661;4359;903;0;2275;320;400;0;0;0;0;0;0;0;0;61;0;25;0;0;1022;0;74;0;0;373;0;0;0
166;Vogtlandkreis;SN;Brief;0;20117;334;19783;9401;4249;681;3667;691;0;520;574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201;19916;8798;3345;754;3842;933;0;2244;380;419;0;0;0;0;0;0;0;0;26;0;26;0;0;1140;0;62;0;0;191;0;0;0
167;Waldeck;HE;Brief;0;30480;940;29540;12139;11954;1136;1248;2245;0;574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;667;29813;11067;10703;1709;1211;2666;0;2457;366;169;0;32;0;0;0;0;0;0;9;0;5;0;9;1517;0;31;0;0;225;0;0;94
168;Kassel;HE;Brief;0;39368;1256;38112;14107;14222;1219;2510;4755;0;920;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;308;884;38484;12793;12628;2044;2547;5246;0;3226;697;173;0;32;0;0;0;0;0;0;15;0;27;0;19;1842;0;37;0;0;193;0;0;191
169;Werra-Meißner - Hersfeld-Rotenburg;HE;Brief;0;27433;830;26603;11042;11273;677;1207;1664;0;417;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543;26890;9882;9730;1297;1229;2223;0;2529;354;249;0;19;0;0;0;0;0;0;11;0;17;0;6;1523;0;32;0;0;219;0;0;99
170;Schwalm-Eder;HE;Brief;0;28022;752;27270;10723;11455;733;1090;1903;0;470;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;0;0;0;0;0;0;0;578;27444;9703;9924;1533;1191;2375;0;2718;395;174;0;34;0;0;0;0;0;0;11;0;7;0;10;1600;0;42;0;0;353;0;0;92
171;Marburg;HE;Brief;0;25070;460;24610;9604;10350;545;1179;2107;0;495;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;0;0;0;0;0;327;24743;8946;7753;1219;1552;3453;0;1820;440;100;0;32;0;0;0;0;0;0;4;0;4;0;15;952;0;21;0;0;123;0;0;129
172;Lahn-Dill;HE;Brief;0;26729;616;26113;12992;8401;773;910;1960;0;504;363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;430;26299;11418;7647;1543;1055;2203;0;2433;421;240;0;43;0;0;0;0;0;0;14;0;3;0;11;1358;0;30;0;0;231;0;0;82
173;Gießen;HE;Brief;0;32569;734;31835;14206;10468;1308;1218;3156;0;811;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;564;32005;12539;8953;1999;1676;3849;0;2989;657;262;0;34;0;0;0;0;0;0;12;0;7;0;14;1370;0;41;0;0;424;0;0;168
174;Fulda;HE;Brief;0;27302;650;26652;15229;6560;883;1065;1954;0;596;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446;26856;13451;5812;1628;1094;2273;0;2598;469;234;0;55;0;0;0;0;0;0;12;0;4;0;14;1473;0;24;0;0;200;0;0;113
175;Main-Kinzig - Wetterau II - Schotten;HE;Brief;0;27005;797;26208;13028;8245;797;1201;1685;0;744;508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567;26438;11194;7092;1645;1146;2345;0;3016;453;350;0;93;0;0;0;0;0;0;16;0;7;0;15;1634;0;31;0;0;280;0;0;137
176;Hochtaunus;HE;Brief;0;36796;659;36137;18250;9230;1789;1156;2859;0;494;135;0;96;0;0;0;0;0;0;0;0;0;0;2128;0;0;0;0;0;0;0;0;0;0;591;36205;16249;8239;3418;1328;3463;0;3508;459;150;0;94;0;0;0;0;0;0;15;0;9;0;4;2377;0;35;0;0;235;0;0;130
177;Wetterau I;HE;Brief;0;30974;819;30155;14626;9164;1120;1128;2507;0;523;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;693;0;0;0;0;0;0;0;597;30377;13058;7997;2151;1187;3013;0;2971;449;293;0;39;0;0;0;0;0;0;13;0;3;0;7;1660;0;30;0;0;373;0;0;104
178;Rheingau-Taunus - Limburg;HE;Brief;0;42694;869;41825;22785;11366;1249;1306;2497;0;617;245;0;0;0;0;0;0;0;0;0;0;0;0;1760;0;0;0;0;0;0;0;0;0;0;751;41943;20128;9944;3070;1434;3713;0;3654;598;227;0;59;0;0;0;0;0;0;17;0;7;0;17;2251;0;52;0;0;293;0;0;133
179;Wiesbaden;HE;Brief;0;35176;605;34571;16200;10686;1291;1123;3208;0;511;151;0;0;0;0;0;0;0;0;106;0;0;0;1295;0;0;0;0;0;0;0;0;0;0;501;34675;14492;8659;2981;1422;4465;0;2656;525;127;0;75;0;0;0;0;0;0;49;0;14;0;8;1549;0;31;0;0;162;0;0;116
180;Hanau;HE;Brief;0;27175;979;26196;11861;9358;873;1187;1734;0;542;393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;0;0;0;0;0;834;26341;10796;7349;1674;1291;2604;0;2627;452;249;0;129;0;0;0;0;0;0;16;0;6;0;8;1356;0;50;0;0;184;0;0;177
181;Main-Taunus;HE;Brief;0;43701;1118;42583;23478;10339;2485;1352;3663;0;888;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;688;43013;20063;8779;4457;1344;4243;0;4127;628;193;0;71;0;0;0;0;0;0;21;0;7;0;9;2710;0;37;0;0;348;0;0;103
182;Frankfurt am Main I;HE;Brief;0;35011;643;34368;15447;9708;1630;1840;3872;0;756;209;0;169;0;0;0;0;0;0;42;0;0;0;0;0;0;424;0;271;0;0;0;0;0;488;34523;12944;7899;3294;2094;5130;0;3162;739;158;0;84;0;0;0;0;0;0;24;0;14;0;14;1645;0;29;0;0;243;0;0;212
183;Frankfurt am Main II;HE;Brief;0;44642;695;43947;17227;11602;2117;1916;6529;0;741;213;0;0;0;0;0;0;0;0;27;0;0;0;1302;0;0;277;0;363;0;0;0;0;1633;594;44048;16341;10209;3882;2586;7279;0;3751;910;188;0;47;0;0;0;0;0;0;21;0;15;0;12;2001;0;33;0;0;241;0;0;283
184;Groß-Gerau;HE;Brief;0;26732;787;25945;11483;9417;645;1247;2385;0;768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;572;26160;10197;7709;1515;1267;3027;0;2445;486;203;0;90;0;0;0;0;0;0;12;0;8;0;8;1275;0;42;0;0;188;0;0;133
185;Offenbach;HE;Brief;0;37742;1047;36695;17824;10282;1495;1679;3245;0;713;454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1003;0;0;0;0;0;0;0;805;36937;15499;8987;2993;1769;4038;0;3651;667;265;0;123;0;0;0;0;0;0;11;0;9;0;22;1847;0;48;0;0;479;0;0;180
186;Darmstadt;HE;Brief;0;42799;869;41930;15112;15279;1500;1696;5489;0;1071;251;0;0;0;0;0;0;0;0;0;0;0;0;1532;0;0;0;0;0;0;0;0;0;0;723;42076;15267;11560;2593;2279;6515;0;3862;1164;201;0;55;0;0;0;0;0;0;18;0;11;0;18;1942;0;39;0;0;216;0;0;198
