Wahlkreis-Nr.;Wahlkreisname;Land;Wahlbezirksart;Wahlberechtigte;Wähler;Ungültige;Gültige;SPD;CDU;FDP;DIE LINKE;GRÜNE;CSU;NPD;REP;FAMILIE;Die Tierschutzpartei;PBC;MLPD;BüSo;BP;Volksabstimmung;ZENTRUM;ADM;DKP;DIE VIOLETTEN;ödp;PIRATEN;RRP;Freie Union;Übrige;Ungültige;Gültige;SPD;CDU;FDP;DIE LINKE;GRÜNE;CSU;NPD;REP;FAMILIE;Die Tierschutzpartei;PBC;MLPD;BüSo;BP;PSG;Volksabstimmung;ZENTRUM;ADM;CM;DKP;DVU;DIE VIOLETTEN;FWD;ödp;PIRATEN;RRP;RENTNER
;;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
211;Pirmasens;RP;Brief;0;33545;957;32588;8114;13840;4180;3257;2538;0;659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617;32928;6849;12612;5594;3644;2271;0;438;318;448;0;95;8;0;0;0;0;0;0;0;0;22;0;0;105;524;0;0
212;Südpfalz;RP;Brief;0;44127;794;43333;10722;18279;6320;2687;3819;0;765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741;649;43478;9139;16099;7781;3356;4342;0;529;536;501;0;167;10;0;0;0;0;0;0;0;0;43;0;0;194;781;0;0
213;Altötting;BY;Brief;0;30658;358;30300;4569;0;2724;1336;2537;18241;474;0;0;0;0;0;419;0;0;0;0;0;0;0;0;0;0;0;202;30456;3937;0;3799;1357;2628;15993;316;234;159;205;22;7;98;388;0;0;0;0;52;0;9;77;0;437;429;309;0
214;Erding – Ebersberg;BY;Brief;0;40096;579;39517;6728;0;5151;1546;5306;18868;430;0;0;0;0;0;0;0;0;0;0;0;0;1355;0;0;0;133;233;39863;5089;0;6011;1588;5128;18175;241;468;246;300;25;11;17;430;0;0;0;0;43;0;12;110;0;770;609;590;0
215;Freising;BY;Brief;0;44708;533;44175;5691;0;6470;2172;7850;20581;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;803;0;0;274;44434;5495;0;6217;2142;5570;20919;422;239;255;327;53;5;11;484;0;0;0;0;48;0;17;106;0;571;903;650;0
216;Fürstenfeldbruck;BY;Brief;0;52042;416;51626;9243;0;6190;1620;6062;24882;466;0;0;0;0;0;0;931;0;0;0;0;0;975;0;999;0;258;264;51778;7509;0;7823;2098;6913;23102;320;194;238;421;40;7;29;628;0;0;0;0;46;0;18;144;0;531;825;892;0
217;Ingolstadt;BY;Brief;0;52559;611;51948;7825;0;4856;2989;4645;29206;762;0;0;0;0;0;247;0;0;0;0;0;0;1236;0;0;0;182;307;52252;7635;0;6756;2873;4574;26133;609;302;310;363;57;11;44;487;0;0;0;0;69;0;21;81;0;719;921;287;0
218;München-Nord;BY;Brief;0;54425;406;54019;17178;0;6304;2076;6046;20617;432;0;0;0;0;29;58;0;0;0;0;0;0;650;0;0;0;629;241;54184;9350;0;10399;2849;9744;18353;284;121;121;317;27;14;30;275;0;0;0;0;33;0;32;110;0;457;1283;385;0
219;München-Ost;BY;Brief;0;57560;406;57154;12419;0;9716;2578;8032;21638;329;0;0;0;0;0;73;583;0;0;0;0;0;776;0;644;0;366;253;57307;9095;0;11336;2926;9310;21029;268;128;147;347;31;16;38;370;0;0;0;0;37;0;23;137;0;458;1076;535;0
220;München-Süd;BY;Brief;0;53773;401;53372;12645;0;6718;2292;8003;21654;356;0;0;0;0;0;156;0;0;0;0;0;0;813;0;0;0;735;228;53545;9132;0;9108;2882;9266;19669;297;165;122;322;43;13;47;316;0;0;0;0;45;0;23;108;0;497;1064;426;0
221;München-West/Mitte;BY;Brief;0;59661;452;59209;13811;0;8154;2872;9346;22720;356;0;0;0;0;0;128;0;0;0;0;0;0;1026;0;0;0;796;264;59397;9821;0;10482;3256;11588;20494;274;142;142;405;51;13;44;341;0;0;0;0;43;0;18;115;0;572;1199;397;0
222;München-Land;BY;Brief;0;61063;468;60595;10177;0;9092;1839;8753;28000;380;0;518;0;0;0;0;0;0;0;0;0;0;716;0;821;299;0;243;60820;9094;0;11751;2190;7729;26289;276;202;270;382;33;4;29;370;0;0;0;0;30;0;24;128;0;500;889;630;0
223;Rosenheim;BY;Brief;0;45600;441;45159;6150;0;4828;1416;5721;23011;280;806;0;0;0;0;96;1033;0;0;0;0;0;1136;0;682;0;0;285;45315;5277;0;6670;1686;5418;21803;285;653;198;296;50;10;55;743;0;0;0;0;76;0;19;139;0;766;578;593;0
224;Starnberg;BY;Brief;0;65547;782;64765;9308;0;10714;2148;6719;35237;639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;366;65181;7488;0;12678;2215;7820;30286;373;218;259;447;54;12;31;700;0;0;0;0;50;0;30;191;0;583;772;974;0
225;Traunstein;BY;Brief;0;43504;403;43101;6405;0;3374;1522;5297;23532;465;0;0;0;0;0;169;830;0;0;0;0;0;731;0;499;277;0;241;43263;5115;0;5684;1834;5223;21681;358;354;189;301;79;4;46;658;0;0;0;0;78;0;25;105;0;608;438;483;0
226;Weilheim;BY;Brief;0;56089;544;55545;7133;0;6589;1878;6652;29157;426;0;0;0;0;0;0;1024;0;0;0;0;0;1286;0;914;0;486;346;55743;6554;0;9045;2296;6278;26649;347;204;293;364;50;7;17;830;0;0;0;0;63;0;17;160;0;943;748;878;0
227;Deggendorf;BY;Brief;0;30615;355;30260;4877;0;3852;2079;2350;15695;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485;0;205;30410;4405;0;4355;2248;2076;14262;651;449;201;220;37;5;9;450;0;0;0;0;42;0;13;64;0;358;316;249;0
228;Landshut;BY;Brief;0;48104;697;47407;6601;0;7297;2336;5000;23799;758;0;0;0;0;0;0;0;0;0;0;0;351;1265;0;0;0;0;233;47871;6080;0;6748;2335;4282;24411;534;378;257;347;37;6;13;451;0;0;0;0;60;0;18;200;0;736;706;272;0
229;Passau;BY;Brief;0;41286;399;40887;5429;0;8728;2989;3026;18452;811;0;0;0;0;0;0;0;0;0;0;0;0;1452;0;0;0;0;236;41050;5714;0;6595;2914;3246;18898;639;223;259;331;28;9;17;371;0;0;0;0;35;0;27;86;0;914;475;269;0
230;Rottal-Inn;BY;Brief;0;29669;463;29206;5054;0;3262;1260;1805;15222;442;508;0;0;0;0;192;0;0;0;0;0;0;1461;0;0;0;0;171;29498;3873;0;4091;1493;2036;14884;440;400;148;229;23;7;46;367;0;0;0;0;48;0;11;66;0;737;373;226;0
231;Straubing;BY;Brief;0;34610;370;34240;7851;0;2750;1507;1307;18797;631;0;0;0;0;0;0;0;0;0;0;0;0;1100;0;0;0;297;247;34363;4735;0;4532;2040;1864;17661;566;327;218;265;14;9;9;444;0;0;0;0;24;0;12;62;0;906;381;294;0
232;Amberg;BY;Brief;0;38767;602;38165;6742;0;5070;2310;3762;18746;799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;736;0;0;239;38528;5793;0;5129;2319;3523;18024;586;211;292;271;52;13;17;315;0;0;0;0;69;0;40;73;0;520;738;543;0
233;Regensburg;BY;Brief;0;48489;398;48091;8990;0;7158;2463;4380;21627;639;0;0;0;0;0;0;0;0;0;0;0;0;1513;790;531;0;0;209;48280;7429;0;6838;2666;5471;21568;548;269;203;440;42;13;18;378;0;0;0;0;39;0;26;122;0;900;872;438;0
234;Schwandorf;BY;Brief;0;45557;505;45052;10389;0;3830;2848;2099;23108;946;0;0;0;0;0;0;0;0;0;0;0;0;1130;0;0;0;702;368;45189;7380;0;5313;3379;2725;21740;858;364;382;441;49;8;24;485;0;0;0;0;84;0;27;69;0;764;688;409;0
235;Weiden;BY;Brief;0;37788;371;37417;7448;0;2951;1776;1930;16893;731;0;0;0;0;0;0;0;0;0;0;0;0;621;0;0;0;5067;382;37406;7413;0;4440;2489;2504;16977;740;174;322;349;32;5;9;364;0;0;0;0;74;0;17;63;0;528;593;313;0
236;Bamberg;BY;Brief;0;39100;396;38704;7551;0;4628;1967;3638;19184;464;617;0;0;0;0;0;520;0;0;0;0;0;0;0;0;0;135;230;38870;5356;0;5394;2160;4138;18399;411;526;310;272;40;6;9;289;0;0;0;0;56;0;16;87;0;239;848;314;0
237;Bayreuth;BY;Brief;0;31155;383;30772;5942;0;2706;1535;3809;16013;343;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;30984;5183;0;4587;1569;3242;14012;318;325;193;239;82;4;13;129;0;0;0;0;41;0;9;56;0;179;569;234;0
238;Coburg;BY;Brief;0;24732;274;24458;5589;0;2234;1166;2195;12503;369;0;0;0;0;0;0;0;0;0;0;0;0;327;0;0;0;75;144;24588;5198;0;3109;1372;2031;11452;309;81;94;132;38;6;6;70;0;0;0;0;14;0;8;45;0;190;333;100;0
239;Hof;BY;Brief;0;31570;362;31208;7831;0;2569;1981;2450;15498;585;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294;260;31310;6639;0;3564;2082;2242;14467;440;189;163;307;107;6;16;118;0;0;0;0;35;0;25;46;0;148;479;237;0
240;Kulmbach;BY;Brief;0;35735;235;35500;4854;0;1426;1482;1598;25006;686;0;0;0;0;0;0;0;0;0;0;0;0;448;0;0;0;0;236;35499;5612;0;4329;1824;2389;18343;615;307;251;277;60;9;21;167;0;0;0;0;48;0;5;55;0;325;565;297;0
241;Ansbach;BY;Brief;0;45996;471;45525;9742;0;5072;2037;3945;21540;836;0;0;0;0;0;0;0;0;0;0;0;0;1250;880;0;0;223;327;45669;8366;0;6250;2869;4784;19042;634;309;359;366;156;11;14;165;0;0;0;0;50;0;32;134;0;846;819;463;0
242;Erlangen;BY;Brief;0;39720;309;39411;8627;0;4355;2039;4996;17817;374;0;511;0;0;0;0;0;0;0;0;0;0;595;0;0;0;97;203;39517;7540;0;6164;2113;5665;14880;311;147;278;246;56;12;14;112;0;0;0;0;19;0;19;60;0;407;1033;441;0
243;Fürth;BY;Brief;0;43601;472;43129;9997;0;4165;2902;4373;19239;720;0;0;0;0;0;0;0;0;0;0;0;0;0;1018;0;715;0;338;43263;8608;0;6287;2986;5013;16421;560;251;294;393;108;17;24;134;0;0;0;0;46;0;29;94;0;360;1015;623;0
244;Nürnberg-Nord;BY;Brief;0;39945;421;39524;10625;0;3758;2583;5063;15664;527;0;0;0;0;41;0;0;0;0;0;0;0;0;1263;0;0;0;253;39692;7625;0;6195;2948;6454;13180;421;148;144;348;42;20;20;79;0;0;0;0;34;0;13;109;0;319;1196;397;0
245;Nürnberg-Süd;BY;Brief;0;31031;367;30664;8510;0;3128;2268;2829;12189;541;0;0;0;0;0;0;0;0;0;0;0;0;0;629;570;0;0;211;30820;7030;0;3915;2406;3344;11461;461;156;149;258;54;16;14;72;0;0;0;0;26;0;14;75;0;217;588;564;0
246;Roth;BY;Brief;0;48406;507;47899;10559;0;6222;2335;4863;21548;753;0;0;0;0;0;0;0;0;0;0;0;0;0;838;781;0;0;362;48044;9474;0;6748;2829;5502;19603;554;346;256;356;107;7;13;172;0;0;0;0;45;0;21;125;0;296;805;785;0
247;Aschaffenburg;BY;Brief;0;38099;602;37497;6372;0;4752;1868;6706;16584;551;0;0;0;0;0;0;0;0;0;0;0;0;664;0;0;0;0;421;37678;5997;0;5774;2052;4181;16581;317;420;259;297;29;12;14;86;0;0;0;0;44;0;16;84;0;354;650;511;0
248;Bad Kissingen;BY;Brief;0;47647;578;47069;8149;0;4648;3364;4693;25107;799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;330;47317;6613;0;6469;3604;3741;23351;614;419;324;294;82;15;16;160;0;0;0;0;74;0;17;95;0;335;743;351;0
249;Main-Spessart;BY;Brief;0;46857;973;45884;8527;0;4542;2490;4373;24502;426;693;0;0;331;0;0;0;0;0;0;0;0;0;0;0;0;0;586;46271;7636;0;6238;2605;4440;21594;398;534;350;378;73;14;17;156;0;0;0;0;39;0;11;121;0;343;760;564;0
250;Schweinfurt;BY;Brief;0;38544;721;37823;7213;0;3992;3234;4100;17726;669;0;0;0;0;0;0;659;0;0;0;0;0;0;0;0;0;230;300;38244;6267;0;4932;2909;3633;17546;391;350;204;267;80;17;18;274;0;0;0;0;43;0;13;75;0;242;648;335;0
251;Würzburg;BY;Brief;0;61518;688;60830;13037;0;7061;2969;8155;27270;696;0;0;0;0;0;0;0;0;0;0;0;0;0;1318;0;0;324;406;61112;10561;0;8292;3415;8649;25541;399;736;320;447;92;8;28;175;0;0;0;0;65;0;15;110;0;502;1300;457;0
252;Augsburg-Stadt;BY;Brief;0;29803;254;29549;4772;0;3715;1672;5077;12677;322;0;0;0;0;33;49;252;0;0;0;0;0;422;0;388;0;170;195;29608;4586;0;4111;1936;4280;12172;214;183;117;208;20;13;28;161;0;0;0;0;28;0;20;59;0;277;843;352;0
253;Augsburg-Land;BY;Brief;0;40436;396;40040;5919;0;5167;1652;3703;20834;517;0;0;0;0;0;116;598;0;0;0;0;0;708;0;826;0;0;228;40208;5400;0;6278;1900;4040;18948;390;341;234;304;43;5;45;383;0;0;0;0;54;0;16;140;0;461;647;579;0
254;Donau-Ries;BY;Brief;0;36223;513;35710;5531;0;4789;2048;2885;18149;565;0;0;0;0;0;0;768;0;0;0;0;260;590;0;0;0;125;247;35976;4672;0;5445;1890;2943;17650;429;455;271;241;39;10;14;451;0;0;0;0;61;0;15;155;0;385;521;329;0
255;Neu-Ulm;BY;Brief;0;41423;566;40857;6050;0;5069;2246;4615;20691;838;0;0;0;0;0;0;0;0;0;0;0;0;1348;0;0;0;0;283;41140;5740;0;6549;2325;3630;19193;676;204;248;294;77;8;26;248;0;0;0;0;60;0;34;97;0;617;734;380;0
256;Oberallgäu;BY;Brief;0;46275;463;45812;4899;0;5896;1789;6125;24479;261;439;0;0;0;0;0;827;0;0;0;0;0;1097;0;0;0;0;310;45965;5224;0;8003;2053;5501;21446;222;374;286;323;64;6;16;479;0;0;0;0;120;0;11;116;0;717;610;394;0
257;Ostallgäu;BY;Brief;0;44735;546;44189;5649;0;6618;1816;4152;22386;526;0;0;0;0;0;0;1315;0;0;0;0;0;1010;0;0;183;534;347;44388;5017;0;7488;1937;4354;21723;414;209;227;326;76;5;18;659;0;0;0;0;123;0;22;122;0;729;623;316;0
258;Stuttgart I;BW;Brief;0;41213;352;40861;6151;14630;5307;1601;11968;0;233;0;0;0;0;0;141;0;0;0;0;0;0;0;830;0;0;0;195;41018;6404;12726;8566;2149;9176;0;150;183;0;218;65;29;49;0;0;58;0;14;0;0;11;111;0;172;937;0;0
259;Stuttgart II;BW;Brief;0;30055;358;29697;6502;10779;3825;2091;5462;0;328;0;0;0;0;40;102;0;0;0;0;0;0;0;568;0;0;0;197;29858;5243;9659;5609;2120;5573;0;205;264;0;205;62;33;32;0;0;93;0;7;0;0;11;81;0;90;571;0;0
260;Böblingen;BW;Brief;0;34782;349;34433;6013;15735;5226;1421;5047;0;341;0;0;0;0;64;0;0;0;0;0;0;0;0;586;0;0;0;264;34518;5955;12282;7662;1629;5182;0;253;168;0;210;209;22;15;0;0;101;0;11;0;0;15;83;0;105;616;0;0
261;Esslingen;BW;Brief;0;26643;270;26373;6822;12068;2623;1061;3475;0;260;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;184;26459;4792;9596;5207;1373;4226;0;137;268;0;168;62;23;9;0;0;70;0;3;0;0;9;50;0;72;394;0;0
262;Nürtingen;BW;Brief;0;30331;353;29978;6429;13227;4055;1349;4524;0;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;30110;5174;10623;6533;1431;4635;0;169;431;0;180;131;8;10;0;0;130;0;23;0;0;9;68;0;86;469;0;0
263;Göppingen;BW;Brief;0;22275;302;21973;5096;10098;2473;1109;2669;0;298;0;0;0;0;0;0;0;0;0;0;0;0;230;0;0;0;0;207;22068;4043;7813;4610;1313;3016;0;205;187;0;178;67;5;14;0;0;71;0;4;0;0;8;61;0;132;341;0;0
264;Waiblingen;BW;Brief;0;29877;368;29509;7672;12493;4251;1327;2991;0;364;0;0;0;0;54;0;0;0;0;0;0;0;357;0;0;0;0;231;29646;5221;10128;6490;1654;4404;0;205;237;0;186;161;15;9;0;0;128;0;18;0;0;9;125;0;195;461;0;0
265;Ludwigsburg;BW;Brief;0;31589;389;31200;5996;12910;4575;1687;5235;0;328;0;0;0;212;0;0;0;0;0;0;0;0;257;0;0;0;0;199;31390;5636;11099;6502;1768;4749;0;204;243;0;208;132;13;8;0;0;83;0;14;0;0;9;77;0;155;490;0;0
266;Neckar-Zaber;BW;Brief;0;30352;386;29966;6294;12543;4911;1469;3713;0;393;0;0;0;0;0;0;0;0;0;0;0;0;264;0;0;0;379;285;30067;5371;10369;6397;1766;4329;0;266;297;0;258;143;9;15;0;0;122;0;11;0;0;11;87;0;162;454;0;0
267;Heilbronn;BW;Brief;0;27200;342;26858;5946;12021;3851;1434;2762;0;417;0;0;0;0;53;0;0;0;0;0;0;0;374;0;0;0;0;217;26983;5002;9818;5711;1619;3049;0;288;217;0;207;154;22;10;0;0;135;0;11;0;0;25;51;0;198;466;0;0
268;Schwäbisch Hall – Hohenlohe;BW;Brief;0;20226;241;19985;4008;8314;2760;1281;3083;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287;133;20093;3451;6738;4041;1372;3159;0;188;134;0;162;166;10;11;0;0;100;0;10;0;0;13;63;0;119;356;0;0
269;Backnang – Schwäbisch Gmünd;BW;Brief;0;21641;251;21390;4955;9600;2395;1249;2538;0;319;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;109;152;21489;3815;7808;4216;1389;2978;0;199;186;0;138;144;14;9;0;0;101;0;11;0;0;16;60;0;95;310;0;0
270;Aalen – Heidenheim;BW;Brief;0;25677;317;25360;6117;11283;2826;1576;2699;0;307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552;220;25457;4700;9477;4700;1729;3250;0;214;263;0;182;108;6;8;0;0;122;0;16;0;0;17;52;0;158;455;0;0
271;Karlsruhe-Stadt;BW;Brief;0;33243;302;32941;7558;12930;3374;1901;5758;0;256;0;0;0;0;38;0;0;0;0;0;0;0;0;1025;0;0;101;221;33022;5915;10380;6221;2168;6399;0;213;100;0;193;109;14;14;0;0;68;0;7;0;0;16;79;0;100;1026;0;0
272;Karlsruhe-Land;BW;Brief;0;29849;448;29401;6924;13493;3869;1487;3102;0;317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;284;29565;5668;11182;5910;1686;3454;0;209;158;0;264;184;10;12;0;0;152;0;8;0;0;16;57;0;61;534;0;0
273;Rastatt;BW;Brief;0;27087;373;26714;5653;12990;3078;1437;3225;0;331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;26825;4631;10731;5211;1601;3332;0;228;153;0;224;54;4;15;0;0;116;0;11;0;0;16;54;0;73;371;0;0
274;Heidelberg;BW;Brief;0;39541;429;39112;9663;14921;5337;1807;7158;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;39266;7526;13189;7355;2343;7225;0;204;87;0;238;88;15;13;0;0;84;0;11;0;0;17;66;0;96;709;0;0
275;Mannheim;BW;Brief;0;33367;304;33063;8485;13156;3571;2455;4827;0;377;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;110;212;33155;7214;11008;5385;2944;4864;0;296;143;0;281;54;25;14;0;0;107;0;9;0;0;9;62;0;74;666;0;0
276;Odenwald – Tauber;BW;Brief;0;22603;281;22322;4110;10942;2912;1350;2363;0;308;0;0;0;0;0;0;0;0;0;0;0;0;337;0;0;0;0;203;22400;3712;9435;4175;1376;2344;0;161;177;0;167;90;8;13;0;0;103;0;6;0;0;9;45;0;198;381;0;0
277;Rhein-Neckar;BW;Brief;0;25853;404;25449;5760;10919;3754;1716;2948;0;352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;25598;4700;9333;5215;1744;3183;0;248;143;0;211;95;7;10;0;0;92;0;11;0;0;9;53;0;90;454;0;0
278;Bruchsal – Schwetzingen;BW;Brief;0;27356;562;26794;5835;13036;3426;1737;2304;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;26976;5091;10541;5190;1804;2665;0;290;241;0;271;81;10;13;0;0;121;0;8;0;0;15;65;0;83;487;0;0
279;Pforzheim;BW;Brief;0;29679;357;29322;5962;12146;5486;1693;3050;0;517;0;0;0;468;0;0;0;0;0;0;0;0;0;0;0;0;0;256;29423;5258;10807;6175;1834;3463;0;317;215;0;264;259;7;14;0;0;163;0;14;0;0;23;85;0;77;448;0;0
280;Calw;BW;Brief;0;24102;354;23748;4446;10796;3452;1401;2708;0;225;296;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;226;23876;3858;9124;5223;1427;2686;0;205;257;0;208;259;16;15;0;0;116;0;6;0;0;8;55;0;88;325;0;0
281;Freiburg;BW;Brief;0;37754;368;37386;11117;11046;3287;1934;9348;0;178;176;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;217;37537;6872;10588;5463;2898;9618;0;147;160;0;278;123;18;12;0;0;83;0;9;0;0;10;179;0;145;934;0;0
282;Lörrach – Müllheim;BW;Brief;0;30345;415;29930;8572;11644;3882;1584;3682;0;270;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;300;30045;5738;10116;5606;1849;5138;0;147;169;0;278;151;12;12;0;0;197;0;9;0;0;11;79;0;80;453;0;0
283;Emmendingen – Lahr;BW;Brief;0;23658;373;23285;5101;9830;2486;1576;4039;0;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;23409;4301;8160;4114;1689;3736;0;180;108;0;268;104;5;8;0;0;107;0;50;0;0;13;65;0;96;405;0;0
284;Offenburg;BW;Brief;0;23857;387;23470;4357;10634;2923;1517;3423;0;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;273;23584;4135;8737;4340;1618;3402;0;180;129;0;180;80;6;11;0;0;155;0;22;0;0;15;83;0;88;403;0;0
285;Rottweil – Tuttlingen;BW;Brief;0;23918;355;23563;3357;11139;4673;1201;2271;0;356;0;0;0;0;0;0;0;0;0;0;0;0;566;0;0;0;0;251;23667;3405;9251;5547;1332;2505;0;253;154;0;179;118;5;8;0;0;139;0;19;0;0;10;51;0;291;400;0;0
286;Schwarzwald-Baar;BW;Brief;0;20380;329;20051;3600;9681;2806;1006;2605;0;353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;20160;3293;7464;4472;1221;2560;0;228;69;0;180;108;12;12;0;0;85;0;31;0;0;5;47;0;77;296;0;0
287;Konstanz;BW;Brief;0;30448;368;30080;5999;12948;4753;1575;4541;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;30239;5046;9858;6637;1692;5336;0;173;86;0;273;89;6;15;0;0;165;0;23;0;0;12;81;0;102;645;0;0
288;Waldshut;BW;Brief;0;23176;269;22907;5973;9480;2890;1240;2786;0;207;0;0;0;0;0;0;0;0;0;0;0;0;237;0;0;0;94;174;23002;3922;8565;4552;1286;3440;0;120;155;0;192;103;5;7;0;0;130;0;3;0;0;6;65;0;131;320;0;0
289;Reutlingen;BW;Brief;0;27642;376;27266;5280;11744;3938;1383;4350;0;317;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;182;221;27421;4448;9593;5761;1691;4442;0;217;182;0;189;117;24;10;0;0;145;0;10;0;0;9;45;0;86;452;0;0
290;Tübingen;BW;Brief;0;29096;246;28850;5163;10431;2952;1653;7901;0;257;0;0;0;0;0;0;0;0;0;0;0;0;196;0;0;0;297;149;28947;5063;8528;5157;1908;6561;0;186;153;0;178;88;19;7;0;0;94;0;14;0;0;11;73;0;142;765;0;0
291;Ulm;BW;Brief;0;28058;379;27679;5757;11534;3770;1343;4292;0;269;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;666;232;27826;4509;9920;5444;1564;4544;0;207;139;0;202;110;18;14;0;0;164;0;20;0;0;15;98;0;166;692;0;0
292;Biberach;BW;Brief;0;17914;309;17605;4042;7026;2867;883;2076;0;244;0;0;0;0;0;0;0;0;0;0;0;0;380;0;0;0;87;150;17764;2385;7301;3570;967;2327;0;151;134;0;146;70;6;12;0;0;111;0;8;0;0;12;46;0;211;307;0;0
293;Bodensee;BW;Brief;0;24481;348;24133;4418;10239;3942;1191;4109;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;24289;3783;8874;5080;1326;3867;0;149;106;0;181;58;8;11;0;0;136;0;28;0;0;5;65;0;162;450;0;0
294;Ravensburg;BW;Brief;0;23723;460;23263;3693;10147;3788;1268;3818;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;297;177;23546;3290;8930;4544;1326;3918;0;146;109;0;186;94;7;10;0;0;157;0;19;0;0;8;89;0;336;377;0;0
295;Zollernalb – Sigmaringen;BW;Brief;0;19988;315;19673;3125;9572;2850;1122;2152;0;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;208;19780;2860;7589;4639;1218;2221;0;187;159;0;163;94;10;13;0;0;112;0;5;0;0;7;51;0;106;346;0;0
296;Saarbrücken;SL;Brief;0;38346;598;37748;10505;13596;3339;7036;2843;0;358;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;412;37934;8488;12190;4749;7646;3424;0;307;0;324;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;544;236;0
297;Saarlouis;SL;Brief;0;29183;499;28684;8750;12047;2323;3682;1584;0;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;28795;6438;10979;3482;4986;1823;0;257;0;273;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;335;210;0
298;St. Wendel;SL;Brief;0;29764;676;29088;8434;12757;2178;4135;1309;0;275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;29265;7222;11817;2967;4772;1449;0;231;0;366;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;254;185;0
299;Homburg;SL;Brief;0;31955;538;31417;9296;11899;2528;5101;1500;0;326;0;767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;31528;7946;11095;3549;5683;1869;0;314;0;541;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;301;225;0
