© Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ergebnisse der Bundestagswahl 2025 nach kreisfreien Städten und Landkreisen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Land;Statistische Kennziffer;Kreisfreie Stadt bzw. Stadtkreis, Landkreis bzw. Kreis;Wahlberechtigte (A);Wählende (B);Ungültige - Erststimmen;Gültige - Erststimmen;SPD - Erststimmen;CDU - Erststimmen;GRÜNE - Erststimmen;FDP - Erststimmen;AfD - Erststimmen;CSU - Erststimmen;Die Linke - Erststimmen;FREIE WÄHLER - Erststimmen;Tierschutzpartei - Erststimmen;dieBasis - Erststimmen;Die PARTEI - Erststimmen;Team Todenhöfer - Erststimmen;PIRATEN - Erststimmen;Volt - Erststimmen;ÖDP - Erststimmen;SSW - Erststimmen;PdH - Erststimmen;Bündnis C - Erststimmen;BP - Erststimmen;MLPD - Erststimmen;PdF - Erststimmen;SGP - Erststimmen;BüSo - Erststimmen;BÜNDNIS DEUTSCHLAND - Erststimmen;BSW - Erststimmen;MERA25 - Erststimmen;WerteUnion - Erststimmen;Übrige - Erststimmen;Ungültige - Zweitstimmen;Gültige - Zweitstimmen;SPD - Zweitstimmen;CDU - Zweitstimmen;GRÜNE - Zweitstimmen;FDP - Zweitstimmen;AfD - Zweitstimmen;CSU - Zweitstimmen;Die Linke - Zweitstimmen;FREIE WÄHLER - Zweitstimmen;Tierschutzpartei - Zweitstimmen;dieBasis - Zweitstimmen;Die PARTEI - Zweitstimmen;Team Todenhöfer - Zweitstimmen;PIRATEN - Zweitstimmen;Volt - Zweitstimmen;ÖDP - Zweitstimmen;SSW - Zweitstimmen;Verjüngungsforschung - Zweitstimmen;PdH - Zweitstimmen;Bündnis C - Zweitstimmen;BP - Zweitstimmen;MLPD - Zweitstimmen;MENSCHLICHE WELT - Zweitstimmen;PdF - Zweitstimmen;SGP - Zweitstimmen;BüSo - Zweitstimmen;BÜNDNIS DEUTSCHLAND - Zweitstimmen;BSW - Zweitstimmen;MERA25 - Zweitstimmen;WerteUnion - Zweitstimmen
ST;15081;Altmarkkreis Salzwedel;66054;51846;619;51227;8183;10852;1474;1608;19631;0;7581;1898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;349;51497;6163;9852;1782;1579;18442;0;6192;795;0;0;396;0;0;253;0;0;0;0;0;0;41;0;0;0;0;123;5879;0;0
ST;15082;Anhalt-Bitterfeld;127306;98245;1342;96903;10760;22748;2731;2425;41824;0;11584;3896;0;0;211;0;0;0;0;0;0;0;0;34;0;0;0;175;0;0;0;515;884;97361;9622;18914;2787;2918;40071;0;9048;1670;0;0;710;0;0;500;0;0;0;0;0;0;79;0;0;0;0;260;10782;0;0
ST;15083;Börde;137640;110419;1343;109076;15761;25192;2503;2896;45388;0;11265;3142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1625;0;0;0;1304;849;109570;11963;21572;3073;3131;43884;0;9939;1463;0;0;802;0;0;567;0;0;0;0;0;0;77;0;0;0;0;567;12532;0;0
ST;15084;Burgenlandkreis;140006;108055;1223;106832;10280;26376;2399;2800;47898;0;11663;4473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;943;801;107254;9520;20113;2973;3496;45932;0;9308;1701;0;0;810;0;0;597;0;0;0;0;0;0;70;0;0;0;0;273;12461;0;0
ST;15085;Harz;172544;133441;1711;131730;18745;31319;4381;2933;50576;0;15585;3859;0;0;2050;0;0;0;0;0;0;0;0;0;0;0;0;2282;0;0;0;0;1043;132398;15450;26093;5262;3613;48218;0;13447;1895;0;0;1349;0;0;658;0;0;0;0;0;0;86;0;0;0;0;711;15616;0;0
ST;15086;Jerichower Land;73246;58003;814;57189;7947;14687;1635;1703;22253;0;6536;2428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469;57534;6421;11651;1949;1695;21532;0;5353;871;0;0;441;0;0;315;0;0;0;0;0;0;49;0;0;0;0;152;7105;0;0
ST;15087;Mansfeld-Südharz;108839;82703;1316;81387;8742;16605;1413;2997;36184;0;9391;2815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3240;762;81941;8162;14400;1733;2518;36275;0;7211;1058;0;0;520;0;0;210;0;0;0;0;0;0;51;0;0;0;0;218;9585;0;0
ST;15088;Saalekreis;149291;119412;1444;117968;13233;27658;3043;4260;50831;0;12634;3991;0;0;282;0;0;0;0;0;0;0;0;49;0;0;0;227;0;0;0;1760;894;118518;10929;23260;3873;4279;49061;0;9892;1590;0;0;909;0;0;766;0;0;0;0;0;0;84;0;0;0;0;354;13521;0;0
ST;15089;Salzlandkreis;150918;114341;1690;112651;14038;24960;2674;2986;50094;0;12657;2880;0;0;282;0;0;0;0;0;0;0;0;129;0;0;0;1414;0;0;0;537;1118;113223;11474;21215;2926;3226;48036;0;10689;1375;0;0;780;0;0;472;0;0;0;0;0;0;84;0;0;0;0;474;12472;0;0
ST;15090;Stendal;88696;68627;837;67790;12146;13281;1743;2736;27170;0;8030;2684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;68135;8076;12661;2186;2095;26201;0;7103;1178;0;0;457;0;0;341;0;0;0;0;0;0;52;0;0;0;0;184;7601;0;0
ST;15091;Wittenberg;101274;79433;820;78613;7027;26153;2939;1393;30071;0;7586;3444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562;78871;7581;18381;2770;2133;29781;0;7248;1698;0;0;566;0;0;317;0;0;0;0;0;0;56;0;0;0;0;172;8168;0;0
TH;16051;Erfurt, Stadt;159724;130686;785;129901;10274;21542;3661;2497;35026;0;47716;1472;0;0;0;0;0;0;0;0;0;0;0;295;0;0;0;0;7418;0;0;0;774;129912;13744;23116;10705;3773;35390;0;28714;1317;0;0;0;0;0;1191;0;0;0;0;0;0;229;0;0;0;0;299;11434;0;0
TH;16052;Gera, Stadt;71457;54546;445;54101;7049;9919;1193;1045;22857;0;7348;1109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3581;0;0;0;402;54144;4617;9098;1840;1554;21953;0;8257;657;0;0;0;0;0;253;0;0;0;0;0;0;85;0;0;0;0;162;5668;0;0
TH;16053;Jena, Stadt;79697;67796;344;67452;10475;10482;7289;1747;12684;0;19174;1099;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;4395;0;0;0;282;67514;7764;10642;9428;2311;12768;0;16828;675;0;0;0;0;0;1006;0;0;0;0;0;0;81;0;0;0;0;122;5889;0;0
TH;16054;Suhl, Stadt;28097;21985;163;21822;2573;4165;421;551;8165;0;3096;472;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;2206;0;0;147;149;21836;2060;3786;648;620;8165;0;3396;324;0;0;0;0;0;79;0;0;0;0;0;0;24;0;0;0;0;67;2667;0;0
TH;16055;Weimar, Stadt;49419;40627;256;40371;3337;6250;1719;741;9709;0;15652;372;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;2541;0;0;0;290;40337;4298;6756;4434;1118;9756;0;9360;374;0;0;0;0;0;373;0;0;0;0;0;0;41;0;0;0;0;85;3742;0;0
TH;16061;Eichsfeld;82941;69322;552;68770;5005;26175;1385;1639;24211;0;6388;0;0;0;0;0;0;0;0;0;0;0;0;130;0;0;0;0;3837;0;0;0;449;68873;5247;21531;2142;2246;24115;0;7752;961;0;0;0;0;0;209;0;0;0;0;0;0;58;0;0;0;0;176;4436;0;0
TH;16062;Nordhausen;64500;50573;392;50181;5282;10724;994;1217;19930;0;6843;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;5092;0;0;0;351;50222;4983;9247;1501;1462;19584;0;7473;335;0;0;0;0;0;149;0;0;0;0;0;0;54;0;0;0;0;103;5331;0;0
TH;16063;Wartburgkreis;124474;99532;823;98709;11828;22581;1851;1389;37605;0;9671;2434;0;0;0;0;0;0;0;0;0;0;0;229;0;0;0;0;8112;0;0;3009;775;98757;9191;19531;2980;2472;40118;0;12574;1826;0;0;0;0;0;453;0;0;0;0;0;0;149;0;0;0;0;231;9232;0;0
TH;16064;Unstrut-Hainich-Kreis;76709;60423;483;59940;7064;13355;2031;956;23490;0;6359;1331;0;0;0;0;0;0;0;0;0;0;0;109;0;0;0;0;4712;0;0;533;472;59951;5635;11687;1753;1581;23943;0;8189;1086;0;0;0;0;0;222;0;0;0;0;0;0;86;0;0;0;0;148;5621;0;0
TH;16065;Kyffhäuserkreis;59103;45978;411;45567;4074;8829;621;959;20892;0;6296;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0;3783;0;0;0;360;45618;3864;7667;786;1177;20447;0;6669;406;0;0;0;0;0;127;0;0;0;0;0;0;62;0;0;0;0;95;4318;0;0
TH;16066;Schmalkalden-Meiningen;98485;79055;639;78416;8765;16603;1337;2221;31314;0;8051;2076;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;6127;0;0;1825;594;78461;6982;14288;2142;2178;32622;0;10082;1703;0;0;0;0;0;310;0;0;0;0;0;0;98;0;0;0;0;201;7855;0;0
TH;16067;Gotha;102566;81607;767;80840;8599;16686;1872;1546;33027;0;10449;1551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6301;0;0;809;659;80948;7567;14698;2365;2101;32835;0;12052;1298;0;0;0;0;0;341;0;0;0;0;0;0;103;0;0;0;0;254;7334;0;0
TH;16068;Sömmerda;55130;44633;402;44231;3767;9143;867;838;19601;0;5679;898;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;3338;0;0;0;343;44290;3195;7945;1035;1170;19583;0;6212;661;0;0;0;0;0;155;0;0;0;0;0;0;87;0;0;0;0;116;4131;0;0
TH;16069;Hildburghausen;48978;39906;284;39622;3671;6598;526;746;18093;0;3685;2928;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;2994;0;0;294;275;39631;2809;6355;796;903;18557;0;4303;1883;0;0;0;0;0;157;0;0;0;0;0;0;60;0;0;0;0;77;3731;0;0
TH;16070;Ilm-Kreis;81713;66378;586;65792;6082;12659;2531;1452;27327;0;8304;1685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5359;0;0;393;498;65880;5391;11210;2786;1803;26722;0;9913;1151;0;0;0;0;0;357;0;0;0;0;0;0;75;0;0;0;0;210;6262;0;0
TH;16071;Weimarer Land;64619;53405;405;53000;4781;10831;1509;1182;21595;0;7416;1492;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;4060;0;0;0;332;53073;3902;10054;1868;1584;21522;0;7471;971;0;0;0;0;0;290;0;0;0;0;0;0;77;0;0;0;0;140;5194;0;0
TH;16072;Sonneberg;44507;35266;266;35000;3306;6574;545;687;16036;0;3613;664;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;3370;0;0;103;211;35055;2754;6166;748;846;16062;0;4171;550;0;0;0;0;0;86;0;0;0;0;0;0;74;0;0;0;0;93;3505;0;0
TH;16073;Saalfeld-Rudolstadt;82413;65909;533;65376;5503;12720;1512;1302;29855;0;7935;1450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5099;0;0;0;477;65432;5065;11046;1727;1781;28796;0;8706;1089;0;0;0;0;0;236;0;0;0;0;0;0;81;0;0;0;0;179;6726;0;0
TH;16074;Saale-Holzland-Kreis;65981;55149;363;54786;4949;12210;1861;1199;21919;0;7327;1434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3887;0;0;0;343;54806;4298;10752;2182;1646;21197;0;7861;975;0;0;0;0;0;353;0;0;0;0;0;0;46;0;0;0;0;145;5351;0;0
TH;16075;Saale-Orla-Kreis;63125;51544;372;51172;3809;10294;967;1334;24430;0;5852;1057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3429;0;0;0;341;51203;3544;8958;1147;1384;23584;0;6512;760;0;0;0;0;0;183;0;0;0;0;0;0;49;0;0;0;0;146;4936;0;0
TH;16076;Greiz;77827;63523;506;63017;6189;13889;1177;1378;28334;0;6687;1319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4044;0;0;0;478;63045;4504;11950;1705;1847;27560;0;7665;878;0;0;0;0;0;301;0;0;0;0;0;0;60;0;0;0;0;199;6376;0;0
TH;16077;Altenburger Land;70997;55631;471;55160;5460;10598;953;1495;25970;0;6406;988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3290;0;0;0;459;55172;4501;9582;1379;1735;25248;0;6528;741;0;0;0;0;0;167;0;0;0;0;0;0;64;0;0;0;0;206;5021;0;0
